customer_id,recency,frequency,monetary,country
16470,322,164,752.77,United Kingdom
16471,99,13,223.95000000000002,United Kingdom
16473,209,18,316.11,United Kingdom
16474,366,337,1810.65,United Kingdom
16475,285,28,544.3,United Kingdom
16477,310,146,2494.46,United Kingdom
16478,348,17,331.0,United Kingdom
16479,363,35,300.83,United Kingdom
16480,298,53,769.29,United Kingdom
16482,358,18,220.62,United Kingdom
16483,181,19,139.35,United Kingdom
16484,200,25,404.3,United Kingdom
16485,296,42,363.65,United Kingdom
16488,340,29,498.8,United Kingdom
16491,327,39,731.5,United Kingdom
16493,294,56,1351.63,United Kingdom
16494,77,50,826.53,United Kingdom
16495,370,88,648.26,United Kingdom
16496,365,95,1599.52,United Kingdom
16497,324,136,2965.69,United Kingdom
16498,212,15,100.97,United Kingdom
16499,13,19,365.45,United Kingdom
16500,369,11,400.86,United Kingdom
16503,267,84,1431.93,United Kingdom
16504,348,83,465.88,United Kingdom
16505,342,4,777.6,United Kingdom
16506,354,3,90.30000000000001,United Kingdom
16509,77,13,363.7,United Kingdom
16510,1,13,248.1,United Kingdom
16511,352,159,918.33,United Kingdom
16513,369,35,874.59,United Kingdom
16515,321,111,1624.14,United Kingdom
16516,343,6,101.69999999999999,United Kingdom
16517,96,17,162.7,United Kingdom
16518,312,40,484.32,United Kingdom
16519,348,13,215.07999999999998,United Kingdom
16520,187,156,1046.57,United Kingdom
16523,372,290,9418.470000000001,United Kingdom
16525,371,183,13027.45,United Kingdom
16526,202,15,290.36,United Kingdom
16527,292,14,228.06,United Kingdom
16528,370,17,244.41,United Kingdom
16529,183,30,455.25,United Kingdom
16531,351,77,1244.59,United Kingdom
16532,356,4,6748.8,United Kingdom
16533,354,176,1082.81,United Kingdom
16535,368,31,593.75,United Kingdom
16536,263,54,548.12,United Kingdom
16539,371,45,1388.81,United Kingdom
16542,320,5,119.62,United Kingdom
16545,209,3,339.3,United Kingdom
16546,83,25,787.15,United Kingdom
16549,363,925,4034.9,United Kingdom
16550,265,251,2298.97,United Kingdom
16551,278,32,922.12,United Kingdom
16552,131,17,379.73,United Kingdom
16553,210,84,5719.82,United Kingdom
16554,331,52,837.1,United Kingdom
16555,338,17,285.89,United Kingdom
16556,307,207,3313.79,United Kingdom
16557,349,11,281.85,United Kingdom
16558,373,460,8338.49,United Kingdom
16560,347,57,841.41,United Kingdom
16561,368,31,511.12,United Kingdom
16563,320,19,1077.74,United Kingdom
16565,9,3,173.7,United Kingdom
16566,358,18,614.66,United Kingdom
16567,179,35,865.6,United Kingdom
16569,370,5,124.2,United Kingdom
16570,358,126,3738.4,United Kingdom
16571,347,87,1421.69,United Kingdom
16572,246,57,1009.6,United Kingdom
16573,289,42,663.61,United Kingdom
16574,302,28,451.44,United Kingdom
16581,191,9,105.84,United Kingdom
16582,260,6,313.62,United Kingdom
16583,0,14,233.45,United Kingdom
16584,293,28,936.08,United Kingdom
16586,125,8,463.95,United Kingdom
16587,141,13,225.15,United Kingdom
16589,302,33,459.24,United Kingdom
16591,305,10,213.5,United Kingdom
16592,369,216,4113.68,United Kingdom
16593,323,27,330.03,United Kingdom
16594,298,53,181.09,United Kingdom
16595,312,85,360.16,United Kingdom
16596,358,12,250.15,United Kingdom
16597,369,7,90.04,United Kingdom
16598,88,10,145.04999999999998,United Kingdom
16600,369,62,813.52,United Kingdom
16601,333,30,242.7,United Kingdom
16602,337,29,528.08,United Kingdom
16603,299,34,482.47,United Kingdom
16607,356,172,3347.71,United Kingdom
16609,358,276,5493.46,United Kingdom
16610,154,6,75.66,United Kingdom
16611,187,10,129.49,United Kingdom
16612,341,66,1187.66,United Kingdom
16613,303,30,618.59,United Kingdom
16614,191,26,506.19,United Kingdom
16616,358,33,500.42,United Kingdom
16617,138,5,151.85,United Kingdom
16618,342,96,2647.59,United Kingdom
16619,110,14,226.21,United Kingdom
16620,370,9,178.96,United Kingdom
16621,322,29,813.48,United Kingdom
16623,128,5,129.45,United Kingdom
16624,293,48,810.5699999999999,United Kingdom
16625,99,23,333.08,United Kingdom
16626,373,179,4413.1,United Kingdom
16627,294,20,322.8,United Kingdom
16628,344,117,2188.05,United Kingdom
16629,300,60,408.63,United Kingdom
16633,356,152,2883.1,United Kingdom
16634,151,9,217.9,United Kingdom
16637,341,69,1154.47,United Kingdom
16638,351,94,1680.72,United Kingdom
16639,342,50,1257.51,United Kingdom
16641,268,12,231.10000000000002,United Kingdom
16642,369,34,688.33,United Kingdom
16643,128,27,487.51,United Kingdom
16644,196,62,833.78,United Kingdom
16647,204,14,214.06,United Kingdom
16648,331,19,290.65999999999997,United Kingdom
16650,302,24,518.42,United Kingdom
16652,315,118,6773.97,United Kingdom
16653,357,69,1212.66,United Kingdom
16654,232,29,601.27,United Kingdom
16655,356,258,3789.52,United Kingdom
16656,351,73,8625.8,United Kingdom
16657,364,192,874.43,United Kingdom
16658,5,8,123.24,United Kingdom
16659,184,2,39.12,United Kingdom
16660,357,16,1267.6499999999999,United Kingdom
16665,11,9,135.39999999999998,United Kingdom
16666,354,32,118.98,United Kingdom
16667,305,52,567.1800000000001,United Kingdom
16668,358,20,306.71999999999997,United Kingdom
16669,350,156,1348.88,United Kingdom
16670,357,252,4095.9,United Kingdom
16671,345,6,1692.27,United Kingdom
16672,371,114,8134.9400000000005,United Kingdom
16674,319,93,304.24,United Kingdom
16676,340,89,1592.1200000000001,United Kingdom
16678,371,163,3109.99,United Kingdom
16679,7,3,129.75,United Kingdom
16680,330,10,183.7,United Kingdom
16681,301,44,1770.34,United Kingdom
16682,369,30,1028.0,United Kingdom
16684,369,277,66653.56,United Kingdom
16685,312,62,324.24,United Kingdom
16686,326,544,2959.88,United Kingdom
16688,372,62,1260.86,United Kingdom
16689,298,13,422.59999999999997,United Kingdom
16690,301,12,225.57999999999998,United Kingdom
16692,117,3,1276.0,United Kingdom
16693,305,59,477.86,United Kingdom
16696,238,10,657.9000000000001,United Kingdom
16697,132,21,112.75,United Kingdom
16698,147,5,1998.0,United Kingdom
16700,365,308,5076.55,United Kingdom
16701,365,144,5398.3,United Kingdom
16705,373,270,14034.99,United Kingdom
16706,336,123,531.35,United Kingdom
16708,328,27,656.63,United Kingdom
16709,289,79,3029.87,United Kingdom
16710,354,394,2467.99,United Kingdom
16711,370,22,1651.03,United Kingdom
16712,364,438,3611.31,United Kingdom
16713,355,619,6910.78,United Kingdom
16714,155,87,1129.06,United Kingdom
16715,295,19,301.71999999999997,United Kingdom
16716,107,2,901.2,United Kingdom
16717,350,198,3843.08,United Kingdom
16718,4,44,606.0500000000001,United Kingdom
16719,359,196,1770.22,United Kingdom
16720,347,25,152.95,United Kingdom
16721,111,37,292.47,United Kingdom
16722,356,225,4730.81,United Kingdom
16723,282,42,576.4,United Kingdom
16725,71,145,758.27,United Kingdom
16726,347,178,1358.74,United Kingdom
16727,9,44,256.32,United Kingdom
16728,327,263,1048.28,United Kingdom
16729,335,656,7205.33,United Kingdom
16730,321,82,743.11,United Kingdom
16732,342,28,603.75,United Kingdom
16734,321,52,646.76,United Kingdom
16735,295,116,2247.41,United Kingdom
16737,320,1,417.59999999999997,United Kingdom
16738,76,1,3.75,United Kingdom
16739,197,13,323.0,United Kingdom
16742,327,1,464.9,United Kingdom
16743,344,190,2213.13,United Kingdom
16744,362,236,1291.91,United Kingdom
16745,287,355,7180.7,United Kingdom
16746,369,444,6680.11,United Kingdom
16747,336,42,836.06,United Kingdom
16748,356,69,1515.9,United Kingdom
16750,329,95,623.93,United Kingdom
16751,343,25,1764.72,United Kingdom
16752,1,9,207.5,United Kingdom
16753,315,34,223.92000000000002,United Kingdom
16754,1,2,2002.4,United Kingdom
16755,259,165,1475.43,United Kingdom
16756,159,13,239.4,United Kingdom
16757,55,7,106.83000000000001,United Kingdom
16758,308,22,369.34000000000003,United Kingdom
16759,366,42,789.79,United Kingdom
16761,277,13,316.62,United Kingdom
16762,354,63,1207.24,United Kingdom
16763,175,23,611.85,United Kingdom
16764,370,700,2790.9500000000003,United Kingdom
16765,79,1,34.0,United Kingdom
16766,100,34,1145.6,United Kingdom
16767,343,221,5575.56,United Kingdom
16768,326,54,478.09000000000003,United Kingdom
16769,113,38,361.54,United Kingdom
16770,316,140,757.1,United Kingdom
16771,340,254,2242.61,United Kingdom
16773,316,26,171.59,United Kingdom
16774,306,48,661.52,United Kingdom
16775,363,157,1691.51,United Kingdom
16776,313,71,371.54,United Kingdom
16777,293,48,222.62,United Kingdom
16778,299,16,245.94,United Kingdom
16779,371,331,10611.720000000001,United Kingdom
16780,273,59,422.24,United Kingdom
16781,1,17,311.25,United Kingdom
16782,363,183,2267.9500000000003,United Kingdom
16784,354,3,107.6,United Kingdom
16788,250,148,594.39,United Kingdom
16789,365,5,80.8,United Kingdom
16790,370,93,1545.6200000000001,United Kingdom
16791,344,314,1705.78,United Kingdom
16792,91,12,110.38000000000001,United Kingdom
16793,316,16,243.84,United Kingdom
16794,372,278,1196.5,United Kingdom
16795,8,66,414.88,United Kingdom
16796,284,18,305.62,United Kingdom
16800,362,156,1162.65,United Kingdom
16801,210,75,1594.23,United Kingdom
16803,308,24,332.3,United Kingdom
16804,350,60,536.99,United Kingdom
16805,200,98,460.59,United Kingdom
16806,270,93,762.16,United Kingdom
16807,231,67,1121.59,United Kingdom
16808,274,23,288.42,United Kingdom
16809,350,149,914.69,United Kingdom
16810,181,15,309.54,United Kingdom
16811,369,28,547.07,United Kingdom
16812,13,15,479.35,United Kingdom
16813,365,426,1652.18,United Kingdom
16814,359,319,6416.7,United Kingdom
16816,270,28,417.06,United Kingdom
16817,371,86,1604.75,United Kingdom
16818,363,189,3349.57,United Kingdom
16820,278,26,497.61,United Kingdom
16823,146,38,358.38,United Kingdom
16824,358,26,460.64,United Kingdom
16825,335,28,775.1800000000001,United Kingdom
16826,322,22,341.7,United Kingdom
16828,280,8,128.5,United Kingdom
16829,217,11,197.22,United Kingdom
16830,335,23,325.91,United Kingdom
16832,189,12,199.15,United Kingdom
16833,372,47,1106.53,United Kingdom
16834,146,24,413.46,United Kingdom
16835,245,10,180.85,United Kingdom
16836,334,11,251.87,United Kingdom
16837,342,165,3170.98,United Kingdom
16838,176,25,588.85,United Kingdom
16839,365,266,16594.35,United Kingdom
16841,337,116,1869.82,United Kingdom
16842,273,63,1264.19,United Kingdom
16843,331,378,10196.57,United Kingdom
16846,323,11,214.32,United Kingdom
16847,330,12,193.44,United Kingdom
16848,321,14,281.42,United Kingdom
16849,187,8,124.57,United Kingdom
16850,40,19,332.41,United Kingdom
16851,369,20,342.45,United Kingdom
16852,363,9,144.91000000000003,United Kingdom
16855,350,19,328.4,United Kingdom
16856,359,2,35.400000000000006,United Kingdom
16858,5,10,375.69000000000005,United Kingdom
16859,229,52,747.81,United Kingdom
16861,314,6,173.76,United Kingdom
16863,342,26,502.8,United Kingdom
16866,233,11,207.73999999999998,United Kingdom
16869,351,127,817.12,United Kingdom
16871,351,137,2812.34,United Kingdom
16872,296,7,680.02,United Kingdom
16873,369,279,7123.62,United Kingdom
16875,306,112,2095.53,United Kingdom
16877,361,156,846.62,United Kingdom
16878,289,3,13.3,United Kingdom
16880,343,174,1491.43,United Kingdom
16881,307,1,432.0,United Kingdom
16882,307,39,705.12,United Kingdom
16883,186,37,272.48,United Kingdom
16884,336,26,429.84000000000003,United Kingdom
16885,358,96,450.41,United Kingdom
16887,338,36,192.32999999999998,United Kingdom
16889,179,135,1578.67,United Kingdom
16891,372,186,742.43,United Kingdom
16892,372,97,518.19,United Kingdom
16893,7,45,145.93,United Kingdom
16895,309,62,202.27,United Kingdom
16897,74,37,289.78,United Kingdom
16898,347,157,501.03,United Kingdom
16899,366,123,1271.06,United Kingdom
16900,357,79,887.11,United Kingdom
16902,257,44,1706.88,United Kingdom
16903,344,56,363.2,United Kingdom
16904,369,665,3653.75,United Kingdom
16905,368,199,3037.6,United Kingdom
16906,292,86,559.59,United Kingdom
16907,344,140,928.76,United Kingdom
16909,301,18,379.14,United Kingdom
16910,369,545,1508.96,United Kingdom
16912,345,100,2555.58,United Kingdom
16913,83,8,113.44,United Kingdom
16914,337,30,183.76,United Kingdom
16915,364,57,621.6800000000001,United Kingdom
16916,350,136,562.41,United Kingdom
16917,97,9,391.52,United Kingdom
16918,324,128,1068.82,United Kingdom
16919,217,326,2592.25,United Kingdom
16921,312,55,154.18,United Kingdom
16923,361,626,7069.08,United Kingdom
16924,352,81,829.89,United Kingdom
16926,2,14,230.25,United Kingdom
16927,258,6,543.05,United Kingdom
16928,293,204,2814.7,United Kingdom
16929,370,77,1295.39,United Kingdom
16930,347,53,378.89,United Kingdom
16931,368,886,4554.87,United Kingdom
16932,320,48,150.23000000000002,United Kingdom
16933,372,44,563.23,United Kingdom
16934,319,61,931.03,United Kingdom
16936,348,56,261.9,United Kingdom
16938,365,235,2711.6800000000003,United Kingdom
16940,321,305,3049.88,United Kingdom
16942,361,277,1904.99,United Kingdom
16943,162,33,816.73,United Kingdom
16945,352,249,4345.5,United Kingdom
16947,138,21,406.48,United Kingdom
16948,235,19,435.02,United Kingdom
16949,370,60,1286.27,United Kingdom
16950,317,42,1178.56,United Kingdom
16951,239,86,1277.75,United Kingdom
16952,264,16,167.61,United Kingdom
16953,343,1,20.8,United Kingdom
16954,373,54,2085.08,United Kingdom
16955,189,25,518.67,United Kingdom
16956,356,16,308.74,United Kingdom
16957,134,16,416.64,United Kingdom
16959,286,7,117.35000000000001,United Kingdom
16960,335,101,507.05,United Kingdom
16961,257,14,234.17,United Kingdom
16963,186,7,110.55000000000001,United Kingdom
16965,147,26,201.19,United Kingdom
16966,365,28,2154.97,United Kingdom
16967,184,21,319.02,United Kingdom
16968,369,31,439.43,United Kingdom
16969,334,42,650.41,United Kingdom
16971,335,41,357.21,United Kingdom
16976,106,2,251.51999999999998,United Kingdom
16978,296,39,344.33,United Kingdom
16979,370,89,1852.0,United Kingdom
16980,118,81,1028.46,United Kingdom
16982,313,22,384.06,United Kingdom
16983,361,143,1905.87,United Kingdom
16984,285,400,4459.52,United Kingdom
16985,356,120,5464.12,United Kingdom
16986,344,3,1873.2,United Kingdom
16987,370,128,1616.8,United Kingdom
16988,368,7,126.12,United Kingdom
16989,366,12,1133.25,United Kingdom
16990,155,1,179.0,United Kingdom
16992,363,93,1614.31,United Kingdom
16996,343,37,1456.96,United Kingdom
16997,85,12,702.0,United Kingdom
16998,224,4,295.0,United Kingdom
16999,350,23,484.82,United Kingdom
17001,373,169,3989.57,United Kingdom
17002,288,49,1493.73,United Kingdom
17004,327,43,1312.1399999999999,United Kingdom
17006,369,44,781.78,United Kingdom
17007,323,52,889.9300000000001,United Kingdom
17010,355,11,195.36,United Kingdom
17011,343,15,270.9,United Kingdom
17014,365,72,583.4300000000001,United Kingdom
17015,345,214,1838.6100000000001,United Kingdom
17017,371,252,8694.26,United Kingdom
17018,333,16,920.1,United Kingdom
17019,362,228,1258.08,United Kingdom
17022,342,7,71.0,United Kingdom
17024,328,3,95.85,United Kingdom
17025,313,9,357.77,United Kingdom
17026,188,4,154.82999999999998,United Kingdom
17027,295,148,877.5600000000001,United Kingdom
17029,263,2,716.0,United Kingdom
17030,310,11,146.87,United Kingdom
17031,362,22,380.35,United Kingdom
17033,287,28,1030.14,United Kingdom
17034,357,30,745.52,United Kingdom
17035,128,28,433.53000000000003,United Kingdom
17037,286,75,1267.32,United Kingdom
17038,343,22,112.4,United Kingdom
17040,236,15,449.73,United Kingdom
17041,347,69,1071.49,United Kingdom
17042,371,97,1036.58,United Kingdom
17043,341,102,1735.18,United Kingdom
17044,348,6,948.48,United Kingdom
17045,260,22,339.44,United Kingdom
17046,216,22,642.02,United Kingdom
17047,288,65,1100.9,United Kingdom
17048,256,43,925.35,United Kingdom
17049,371,317,5655.03,United Kingdom
17050,277,308,3185.64,United Kingdom
17051,179,42,240.89000000000001,United Kingdom
17052,345,83,399.09,United Kingdom
17053,243,13,498.48,United Kingdom
17054,345,83,1356.33,United Kingdom
17058,292,62,1179.89,United Kingdom
17059,344,514,3080.39,United Kingdom
17060,107,5,234.24,United Kingdom
17061,300,99,5232.2300000000005,United Kingdom
17062,60,69,533.33,United Kingdom
17063,352,78,1461.14,United Kingdom
17064,315,61,855.45,United Kingdom
17068,361,296,4552.14,United Kingdom
17069,345,143,2709.7000000000003,United Kingdom
17070,259,62,304.24,United Kingdom
17071,345,140,2429.03,United Kingdom
17073,356,174,1446.09,United Kingdom
17075,356,77,834.12,United Kingdom
17076,337,25,841.0799999999999,United Kingdom
17078,337,28,378.2,United Kingdom
17079,295,2,118.80000000000001,United Kingdom
17080,351,8,287.62,United Kingdom
17081,348,63,288.91,United Kingdom
17082,340,81,2003.85,United Kingdom
17083,264,52,1405.78,United Kingdom
17084,338,149,2747.9900000000002,United Kingdom
17085,250,186,1562.4,United Kingdom
17086,366,96,2050.08,United Kingdom
17088,345,115,1991.01,United Kingdom
17090,369,61,1974.65,United Kingdom
17091,371,195,3827.76,United Kingdom
17092,323,124,1774.03,United Kingdom
17094,51,14,302.0,United Kingdom
17095,351,74,1324.16,United Kingdom
17096,358,48,1022.13,United Kingdom
17097,371,211,954.42,Spain
17100,355,65,971.74,United Kingdom
17101,363,42,1621.73,United Kingdom
17102,112,1,25.5,United Kingdom
17105,214,90,665.78,United Kingdom
17107,340,416,10797.48,United Kingdom
17109,344,116,881.29,United Kingdom
17110,208,12,163.29999999999998,United Kingdom
17111,326,29,231.61,United Kingdom
17114,368,123,801.12,United Kingdom
17115,365,39,837.5,United Kingdom
17117,85,9,116.19999999999999,United Kingdom
17118,56,10,157.02,United Kingdom
17119,370,35,606.91,United Kingdom
17120,140,18,307.46,United Kingdom
17122,254,7,138.32,United Kingdom
17123,212,9,345.29999999999995,United Kingdom
17124,188,31,294.24,United Kingdom
17125,323,35,230.5,United Kingdom
17126,221,248,989.45,United Kingdom
17128,39,14,157.09,United Kingdom
17131,368,134,2463.17,United Kingdom
17133,358,27,4892.240000000001,United Kingdom
17134,267,23,413.2,United Kingdom
17135,357,52,1139.73,United Kingdom
17138,98,24,380.5,United Kingdom
17139,358,477,10650.77,United Kingdom
17140,126,18,454.12,United Kingdom
17142,134,15,579.0,United Kingdom
17144,372,48,984.57,United Kingdom
17146,268,35,749.78,United Kingdom
17147,351,81,1714.59,United Kingdom
17148,322,9,124.88,United Kingdom
17152,179,14,1689.5,United Kingdom
17153,349,14,213.78,United Kingdom
17154,298,23,329.34,United Kingdom
17155,356,20,251.70000000000002,United Kingdom
17157,366,13,319.0,United Kingdom
17158,341,67,1266.97,United Kingdom
17159,352,101,1538.88,United Kingdom
17160,342,229,3518.03,United Kingdom
17162,345,104,1715.46,United Kingdom
17163,352,5,293.1,United Kingdom
17164,341,144,2467.35,United Kingdom
17165,89,10,158.68,United Kingdom
17166,335,12,206.34,United Kingdom
17169,316,54,835.78,United Kingdom
17171,84,16,224.91,United Kingdom
17172,295,15,317.76,United Kingdom
17173,368,86,3766.6,United Kingdom
17174,156,4,59.9,United Kingdom
17175,329,63,1443.69,United Kingdom
17176,172,15,306.13,United Kingdom
17179,195,80,711.79,United Kingdom
17180,317,125,783.97,United Kingdom
17181,316,23,239.92000000000002,United Kingdom
17183,366,73,3347.31,United Kingdom
17186,327,2,144.0,United Kingdom
17187,147,10,203.95,United Kingdom
17188,362,84,2474.23,United Kingdom
17189,267,60,383.75,United Kingdom
17190,315,19,444.74,United Kingdom
17191,345,236,2093.68,United Kingdom
17193,338,32,1699.3000000000002,United Kingdom
17194,100,29,262.62,United Kingdom
17197,344,29,1013.01,United Kingdom
17198,350,96,692.22,United Kingdom
17201,320,38,289.78,United Kingdom
17203,338,148,3560.08,United Kingdom
17204,198,57,1564.56,United Kingdom
17205,320,13,384.08,United Kingdom
17206,320,7,204.24,United Kingdom
17211,347,211,2317.2200000000003,United Kingdom
17212,120,4,226.85,United Kingdom
17213,333,157,2781.23,United Kingdom
17214,313,101,1059.1200000000001,United Kingdom
17217,139,9,113.5,United Kingdom
17218,369,271,1951.97,United Kingdom
17219,342,25,114.23,United Kingdom
17220,349,467,3187.55,United Kingdom
17221,366,62,334.48,United Kingdom
17222,308,27,328.65,United Kingdom
17223,63,48,416.89,United Kingdom
17226,65,21,393.49,United Kingdom
17227,355,47,939.32,United Kingdom
17228,358,208,1906.09,United Kingdom
17229,277,47,318.76,United Kingdom
17230,109,69,3638.41,United Kingdom
17231,361,531,3124.72,United Kingdom
17232,371,35,417.77,United Kingdom
17233,338,25,190.88,United Kingdom
17234,191,14,149.89000000000001,United Kingdom
17235,348,29,550.06,United Kingdom
17236,361,105,916.13,United Kingdom
17237,362,19,314.69,United Kingdom
17238,371,555,3719.1,United Kingdom
17239,61,15,382.5,United Kingdom
17242,265,40,1135.04,United Kingdom
17243,372,387,8540.05,United Kingdom
17244,320,31,954.9,United Kingdom
17245,169,9,171.45,United Kingdom
17247,358,54,280.09000000000003,United Kingdom
17248,253,69,318.65,United Kingdom
17250,370,56,381.97,United Kingdom
17251,11,37,269.83,United Kingdom
17252,257,86,348.91,United Kingdom
17253,355,18,178.26,United Kingdom
17254,369,111,271.19,United Kingdom
17255,333,74,291.48,United Kingdom
17256,266,16,240.0,United Kingdom
17259,225,116,581.23,United Kingdom
17262,321,12,1253.3600000000001,United Kingdom
17263,165,23,63.440000000000005,United Kingdom
17265,235,122,550.01,United Kingdom
17266,371,73,296.58,United Kingdom
17267,246,37,317.2,United Kingdom
17268,266,6,763.64,United Kingdom
17272,331,114,2148.63,United Kingdom
17274,338,25,107.82,United Kingdom
17277,146,69,1065.3500000000001,United Kingdom
17278,132,15,246.04,United Kingdom
17279,316,9,187.82999999999998,United Kingdom
17282,243,89,1685.46,United Kingdom
17284,313,291,1647.48,United Kingdom
17286,352,44,151.37,United Kingdom
17287,347,122,1049.06,United Kingdom
17288,364,140,1417.63,United Kingdom
17289,342,104,931.02,United Kingdom
17290,370,96,513.01,United Kingdom
17291,65,1,550.8000000000001,United Kingdom
17293,365,132,1854.06,United Kingdom
17295,345,68,547.0,United Kingdom
17297,356,49,128.18,United Kingdom
17298,272,30,498.42,United Kingdom
17299,362,55,656.61,United Kingdom
17301,352,59,163.24,United Kingdom
17302,359,79,1135.63,United Kingdom
17303,12,53,250.04,United Kingdom
17306,363,66,8631.31,United Kingdom
17309,278,12,82.75,United Kingdom
17311,295,55,1384.85,United Kingdom
17312,235,14,644.3,United Kingdom
17313,342,24,2328.84,United Kingdom
17314,349,131,2527.92,United Kingdom
17315,372,471,6281.23,United Kingdom
17317,327,9,2600.34,United Kingdom
17320,273,73,1200.6200000000001,United Kingdom
17321,365,99,657.16,United Kingdom
17323,358,195,906.52,United Kingdom
17324,356,49,986.48,United Kingdom
17325,93,6,96.8,United Kingdom
17329,359,33,523.11,United Kingdom
17330,351,6,363.9,United Kingdom
17331,250,1,175.2,United Kingdom
17333,288,28,494.25,United Kingdom
17334,71,11,307.02,United Kingdom
17337,222,521,1981.06,United Kingdom
17338,356,721,6493.54,United Kingdom
17339,279,9,243.36,United Kingdom
17340,344,407,12353.29,United Kingdom
17341,217,157,682.29,United Kingdom
17343,18,17,193.64,United Kingdom
17344,327,31,157.62,United Kingdom
17345,358,83,519.6899999999999,United Kingdom
17346,370,483,2622.88,United Kingdom
17347,287,1,228.96,United Kingdom
17348,359,213,1156.6,United Kingdom
17349,194,8,98.25,United Kingdom
17350,365,70,1281.32,United Kingdom
17351,337,27,587.15,United Kingdom
17353,244,8,1740.0,United Kingdom
17354,323,16,1393.06,United Kingdom
17356,62,19,178.22,United Kingdom
17357,349,44,384.39,United Kingdom
17358,70,58,360.81,United Kingdom
17359,362,15,127.86,United Kingdom
17360,356,125,568.24,United Kingdom
17361,324,29,488.2,United Kingdom
17362,134,35,312.23,United Kingdom
17364,373,406,4462.68,United Kingdom
17365,361,465,4767.36,United Kingdom
17367,135,33,167.55,United Kingdom
17368,350,107,1878.87,United Kingdom
17370,301,33,446.18,United Kingdom
17371,356,86,418.4,United Kingdom
17372,333,251,1337.18,United Kingdom
17373,333,57,646.92,United Kingdom
17374,155,28,495.77,United Kingdom
17375,174,69,400.1,United Kingdom
17376,303,24,203.2,United Kingdom
17377,350,404,4058.32,United Kingdom
17379,362,78,389.71999999999997,United Kingdom
17381,365,109,20275.61,United Kingdom
17382,308,2,65.4,United Kingdom
17383,369,49,193.39000000000001,United Kingdom
17384,354,15,336.4,United Kingdom
17385,359,45,256.11,United Kingdom
17386,366,28,2686.42,United Kingdom
17387,354,76,746.81,United Kingdom
17388,296,15,1259.56,United Kingdom
17389,373,213,31833.68,United Kingdom
17391,210,3,508.8,United Kingdom
17392,67,56,417.27,United Kingdom
17394,154,4,203.86999999999998,United Kingdom
17396,334,27,7330.8,United Kingdom
17397,351,89,681.41,United Kingdom
17398,259,38,653.38,United Kingdom
17400,247,206,2097.84,United Kingdom
17402,369,59,2633.85,United Kingdom
17403,337,32,263.92,United Kingdom
17404,369,198,31906.82,Sweden
17405,372,82,1031.41,United Kingdom
17406,40,111,2184.42,United Kingdom
17408,210,2,32.65,United Kingdom
17409,189,13,771.85,United Kingdom
17410,357,64,1214.72,United Kingdom
17411,361,41,778.94,United Kingdom
17412,371,66,1258.06,United Kingdom
17414,330,6,778.0,United Kingdom
17415,294,14,507.84,United Kingdom
17416,344,269,6893.42,United Kingdom
17418,331,30,463.46000000000004,United Kingdom
17419,362,206,4226.57,United Kingdom
17420,323,30,598.83,United Kingdom
17422,357,117,1979.37,United Kingdom
17423,327,26,698.41,United Kingdom
17425,354,43,759.17,United Kingdom
17426,365,271,5037.26,United Kingdom
17427,302,2,100.8,United Kingdom
17428,373,328,17256.85,United Kingdom
17429,245,39,524.9200000000001,United Kingdom
17430,341,14,265.76,United Kingdom
17431,60,43,403.3,United Kingdom
17432,355,48,365.76,United Kingdom
17433,285,54,303.15999999999997,United Kingdom
17434,371,134,2373.82,United Kingdom
17436,372,9,216.29999999999998,United Kingdom
17438,120,17,388.45000000000005,United Kingdom
17440,217,5,186.42000000000002,United Kingdom
17442,337,135,2248.56,United Kingdom
17443,154,1,534.24,Canada
17444,226,135,2940.04,Canada
17446,197,9,120.9,United Kingdom
17447,333,36,541.53,United Kingdom
17449,371,276,2519.21,United Kingdom
17450,365,336,194390.79,United Kingdom
17451,372,100,1721.4,United Kingdom
17453,356,19,486.71999999999997,United Kingdom
17454,181,61,517.53,United Kingdom
17455,170,8,131.7,United Kingdom
17456,8,17,249.86,United Kingdom
17457,247,19,1737.7,United Kingdom
17458,358,54,316.5,United Kingdom
17459,330,111,657.3,United Kingdom
17460,279,29,622.4300000000001,United Kingdom
17461,351,106,735.82,United Kingdom
17462,313,27,675.69,United Kingdom
17463,357,208,1875.86,United Kingdom
17464,215,9,289.96000000000004,United Kingdom
17466,363,41,763.28,United Kingdom
17468,363,5,137.0,United Kingdom
17469,357,88,1870.97,United Kingdom
17470,329,78,1125.07,United Kingdom
17472,182,174,697.54,United Kingdom
17475,294,14,194.37,United Kingdom
17480,296,29,511.82,United Kingdom
17481,370,82,1255.59,United Kingdom
17483,308,21,414.04,United Kingdom
17486,112,24,396.87,United Kingdom
17489,315,29,376.64,United Kingdom
17490,373,76,2092.32,United Kingdom
17491,372,109,3558.87,United Kingdom
17492,125,12,374.57,United Kingdom
17495,366,27,497.56,United Kingdom
17496,15,10,271.05,United Kingdom
17498,298,17,272.22,United Kingdom
17499,84,40,622.88,United Kingdom
17500,356,5,1138.0,United Kingdom
17501,153,18,288.6,United Kingdom
17502,364,28,689.1,United Kingdom
17503,371,38,558.96,United Kingdom
17504,167,127,2997.0299999999997,United Kingdom
17505,212,52,1145.84,United Kingdom
17506,298,14,302.2,United Kingdom
17507,112,88,605.58,United Kingdom
17508,93,22,387.31,Greece
17509,316,364,6083.64,United Kingdom
